"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC105370954",1.3203484764867,-1.05122698072953,0.761443401567138,-1.38057139712024,0.16741078296927,0.448336157796406
"CDHR1",408.523240266007,0.339216439351265,0.245694911532074,1.38064088196219,0.167389406716578,0.448336157796406
"ASIC2",366.542709919946,-0.381989934135211,0.276652435094857,-1.3807575342839,0.167353524514897,0.448336157796406
"IRF6",22.4478503609301,0.502384308739924,0.363792055887102,1.38096558352509,0.167289543006216,0.448336157796406
"KLHL15",238.823798713667,-0.19828744068899,0.143653077982884,-1.38032155992241,0.167487659597548,0.448486696637333
"SMARCD3",1046.04141382177,0.220530517382383,0.159777006691646,1.38023938455666,0.167512951319002,0.448499084934161
"SNORD116-1",37.204063955553,0.492705979514283,0.35706226819259,1.37988811309665,0.167621097083834,0.448658245147998
"CREB3L2",583.949926006424,0.368030127187837,0.266727967814565,1.37979579045757,0.167649529108255,0.448658245147998
"CDKN1B",1169.46574881,0.276241119314265,0.200206968726407,1.37977774236102,0.167655087690654,0.448658245147998
"LOC101928358",12.2469377030527,0.399271393178832,0.289351949145374,1.37988147084585,0.167623142535256,0.448658245147998
"LOC151475",3.79674734165089,0.590325514182958,0.427869732553831,1.37968514542843,0.167683608535976,0.448679244982899
"PBLD",90.8524977074498,-0.3595056868682,0.260586364423732,-1.37960283402864,0.167708964386458,0.448691771952575
"LOC440311",71.1035595009458,0.232957786023135,0.168873620643991,1.37948002260367,0.167746801536311,0.448737684425311
"LOC100506302",46.6119663842532,0.239750336691452,0.17381788570216,1.37931914039196,0.167796377669812,0.448774600833216
"OXTR",121.185613786426,-0.459346734820438,0.333028630588221,-1.37930103489632,0.16780195759856,0.448774600833216
"MIR27B",5.38072226816979,-0.616339003921227,0.447006850639045,-1.37881332923668,0.167952315936985,0.44892040870596
"CPSF1",1243.54147496679,0.199263636230407,0.144527819053782,1.37872167126702,0.167980585131139,0.44892040870596
"GATM",1664.14288814811,0.27019620687812,0.19595102314431,1.37889663724354,0.167926625141369,0.44892040870596
"FAM66A",44.8275702668596,-0.708232631205576,0.513580962741681,-1.37900873004477,0.167892062253323,0.44892040870596
"ILKAP",369.863173572557,0.215077594879705,0.155994236957469,1.37875346599083,0.167970778582764,0.44892040870596
"CDC42P3",12.3794335521522,0.49250488621214,0.357192741711026,1.37882109208866,0.16794992187862,0.44892040870596
"CITED2",255.84386957836,-0.382558685805294,0.277558047273178,-1.37830154651856,0.168110205924461,0.448981406649333
"OR10AD1",13.3035475355059,-0.346227010243739,0.251184460467888,-1.37837750631075,0.168086764543618,0.448981406649333
"VPS36",527.618855376814,-0.182910768117474,0.132727543769921,-1.37809201407769,0.168174880880142,0.448981406649333
"SERPINB6",612.467046069971,0.289839576791864,0.210384699350727,1.37766471462204,0.168306830387504,0.448981406649333
"RPS6KA1",330.969375573855,0.439873431354115,0.319286794896998,1.37767498808091,0.168303657045481,0.448981406649333
"MIR657",18.387006778923,0.731247068556287,0.530795994427522,1.3776424016631,0.168313722734137,0.448981406649333
"LOC101927272",4.06058343646912,0.712116658007113,0.51665593302718,1.37831894010138,0.168104838004879,0.448981406649333
"RGS9",78.9277521319688,0.346196994103516,0.251263240627857,1.37782587392584,0.168257055482535,0.448981406649333
"SGSM2",3055.82404435151,-0.287161705315312,0.208443321098842,-1.37764886781449,0.168311725354796,0.448981406649333
"SNRPE",53.3798797883737,-0.214683600243286,0.155825565401297,-1.37771744764996,0.168290542295894,0.448981406649333
"RNASEH1",242.528135621602,-0.194924060909307,0.141459714799738,-1.37794750389012,0.168219496741308,0.448981406649333
"LGALS3",262.109330730792,-0.365057048299256,0.264867521100969,-1.37826278881545,0.168122167593693,0.448981406649333
"SLC25A51",183.671982027254,0.141979344623476,0.103054104833504,1.37771653883036,0.168290823000586,0.448981406649333
"RHBDD1",360.828365913831,0.267327746420111,0.194018962053343,1.37784340041265,0.16825164300051,0.448981406649333
"ADAMTS5",43.7741409182561,0.428574531277605,0.310907275875933,1.37846414198627,0.168060031554464,0.448981406649333
"HS3ST2",297.729430547271,-0.536156821508839,0.389241485754459,-1.37744007545757,0.16837622982416,0.449092947753932
"FZD5",247.056383039247,0.420544053241746,0.305403664676096,1.37701050079987,0.168509001304583,0.449336632917235
"KRT15",1.22146868954903,1.21071186429297,0.879212412642055,1.37704136893922,0.168499458065086,0.449336632917235
"MIR1193",2.54197696238999,-0.652767231713962,0.474095837267952,-1.37686767189442,0.168553163780743,0.449399178566765
"SEC16B",196.237626860855,-0.334353875027064,0.242896134353425,-1.3765302437484,0.168657530540157,0.449622206769811
"ITPR1",4431.04134947408,-0.437199150007737,0.317684849435259,-1.37620396687137,0.168758494314637,0.449780867261522
"ZNF500",382.762840820097,0.216763052895852,0.15750348821871,1.37624287149027,0.168746453210046,0.449780867261522
"RNF34",416.656078592157,-0.114398734398554,0.0831322908929284,-1.37610467809549,0.168789227432173,0.449807539656244
"HMGN5",114.448047815075,0.242432914325051,0.176184671265349,1.37601593023905,0.168816701345346,0.449825521092456
"ITGA9",321.542471624298,-0.307972654685371,0.223850257439879,-1.37579763457759,0.168884293998862,0.449950384563871
"PLA2G15",262.632653476233,-0.173507243039229,0.126128324663773,-1.37564059065841,0.168932933336313,0.450024727163129
"RPS29",467.771895140097,0.216486681584391,0.157379722801527,1.37556908686009,0.168955082835431,0.450028493222554
"LINC00701",2.24364069114042,-1.2103101907455,0.879927606975048,-1.37546564189095,0.168987130503132,0.45005861986863
"PIP4K2A",5164.30007344287,0.640731142999202,0.465878646330047,1.37531768851514,0.169032974979866,0.450081758080204
"RP9P",115.601108970994,0.283652125972911,0.206246893649184,1.3753037486004,0.16903729484918,0.450081758080204
"IFNK",25.5204138483328,0.4874236172352,0.3544567956911,1.37512843077207,0.169091631528367,0.450171206950461
"ADCY10",38.0949809677596,0.393103347868308,0.285939464927674,1.37477821736758,0.169200213243677,0.450405032261441
"CLASRP",722.045005439361,0.329959239784655,0.240070074787684,1.3744288623914,0.169308580906923,0.450590410820868
"PSMG1",117.875357189556,-0.269393926677564,0.196005555458644,-1.37441985278017,0.169311376318674,0.450590410820868
"LRIT3",18.585632827562,-0.331625630048091,0.241309839604778,-1.37427313611096,0.169356902966057,0.45065631008734
"PADI1",1.68346812330252,-1.3174157642824,0.958679637278134,-1.37419812944269,0.169380181319228,0.450662998059483
"PCDHA8",72.985508356917,0.239913212072718,0.174611518851255,1.37398273407777,0.16944704270704,0.450675143121432
"BRCA1",164.138283977353,0.44096806940651,0.320938893328071,1.37399386167803,0.169443588077391,0.450675143121432
"GIGYF1",1786.39747138391,0.253589561579077,0.184548524155962,1.3741077732205,0.169408226599683,0.450675143121432
"C7",82.3040944336423,0.552486224772351,0.402217150180464,1.37360185791298,0.169565319823046,0.450768757486474
"TEX15",64.5666313103069,0.326818037408283,0.237907940478737,1.37371639109915,0.169529746230892,0.450768757486474
"STAC2",605.881048440998,-0.4967899170792,0.361630601393235,-1.37374966378742,0.169519412903709,0.450768757486474
"TUSC5",12.2168082783875,0.803668505074911,0.585062647757562,1.373645212449,0.169551853403118,0.450768757486474
"TMEM56-RWDD3",19.1144538678131,0.375235510135934,0.273284085271201,1.37306023423778,0.169733621995816,0.450829616714624
"STRIP2",248.250343005969,-0.415686012234107,0.302718408264073,-1.3731771867388,0.169697270002856,0.450829616714624
"IQSEC3",2123.62778430838,-0.463644335361042,0.337666942119664,-1.37308180792165,0.169726915873652,0.450829616714624
"GPRC5B",9253.29426174668,0.40500790888303,0.294931291291493,1.37322800544329,0.169681475997694,0.450829616714624
"CYP1B1-AS1",28.7168917699885,-0.513842537308942,0.374176663750436,-1.37326184951945,0.169670958168732,0.450829616714624
"ERVK13-1",528.980620049438,0.193759046526348,0.141095909653637,1.37324354052495,0.169676648051286,0.450829616714624
"NOTCH2",3063.19108110028,0.269138331580358,0.195982377895771,1.37327822261394,0.169665870026609,0.450829616714624
"TIGD2",39.9119640393261,0.280153401449497,0.204054837193576,1.37293192997787,0.169773509137206,0.45084006594678
"LOC649352",22.6788147143413,-0.916592195003567,0.667625382942719,-1.37291394009537,0.169779102381377,0.45084006594678
"LOC103091866",9.30813276543031,-0.458851691846276,0.334292978189147,-1.37260344004789,0.169875661890644,0.450956180193603
"DRICH1",13.8964112712718,0.436105583701133,0.317728542492486,1.37257288967499,0.169885164689808,0.450956180193603
"PBX2",455.870905518466,-0.107688182674671,0.0784534913236638,-1.3726372256704,0.169865153219907,0.450956180193603
"LOC101927987",13.3996842290482,-0.706716631886749,0.514989304166832,-1.3722938052667,0.169971993308724,0.451076323157157
"RPL13",2431.91629848596,0.185935539716647,0.135491348121702,1.37230562906227,0.169968314019949,0.451076323157157
"UPK3A",1.48594570514818,-1.09288311938164,0.796762924652176,-1.37165408375236,0.170171148695478,0.451549632001218
"GPATCH1",201.69876801652,0.133008314706204,0.09697759878433,1.37153648237881,0.170207778877753,0.451591616746194
"KRAS",559.807180328043,-0.309715188177952,0.225854477210907,-1.37130417781682,0.170280153887195,0.451640444948837
"BMP8A",316.032299555124,0.269517635792682,0.196546234446517,1.37126837637798,0.170291309956746,0.451640444948837
"SNORD1C",1.55180997037331,0.92196714751728,0.672297451923946,1.3713679040116,0.170260297552629,0.451640444948837
"ZBTB9",91.8042355245257,-0.168873596079417,0.123156602449061,-1.37121025362213,0.170309422727792,0.451640444948837
"LOC101928509",5.14901394259827,0.774838007507594,0.565189943020209,1.37093381981832,0.170395587444072,0.451703363173163
"KCNS1",723.689827459717,-0.665589409076131,0.485465860271907,-1.37103237023369,0.170364865426795,0.451703363173163
"CLEC4D",2.04615704428498,1.08111617849272,0.7885952543621,1.37093923975898,0.170393897728812,0.451703363173163
"LOC101926963",20.3022666012039,0.467106349494816,0.340759844314635,1.37077873842295,0.170443940783618,0.451721192676379
"DDX11",118.572842275687,0.520673018074199,0.379820263680339,1.3708405471289,0.170424668011347,0.451721192676379
"LINC00609",64.7371206039217,0.799699117803394,0.583601184958286,1.37028357449369,0.170598398396571,0.451810241433701
"COG3",417.359230956699,-0.139051609356523,0.101471917600454,-1.37034573352638,0.170579003234323,0.451810241433701
"SMTNL2",7.19629643355961,-0.505083612806875,0.368599549816963,-1.37027734585592,0.170600341977342,0.451810241433701
"MARK1",512.399530625148,-0.299580292478806,0.218605109366964,-1.3704176144205,0.17055657666958,0.451810241433701
"IRF3",308.299831350949,0.196672246701709,0.143509535491472,1.37044723912019,0.170547334519126,0.451810241433701
"MTX2",215.015422193483,-0.235534789999178,0.171889253521837,-1.37027059675523,0.170602447981808,0.451810241433701
"CSF3R",196.029960630286,0.404419183861825,0.29519965434745,1.36998528929788,0.170691493774026,0.451899004715051
"TMEM176B",192.917289108095,-0.332423036696206,0.242651093671262,-1.36996306782184,0.170698430661844,0.451899004715051
"ANKRD30BL",95.7562063690934,-0.443751677713795,0.323884490876577,-1.37009239470777,0.170658061593592,0.451899004715051
"TGS1",283.094471018455,0.138145094072949,0.100850662880135,1.36979857273858,0.170749787731265,0.451979832068744
"LINC01496",2.64062799830043,-0.677875490190554,0.494923898988934,-1.3696560048431,0.170794308267494,0.452042545406027
"DIRAS3",55.4183884366066,-0.343241842694563,0.250618776080372,-1.36957752353115,0.170818819810247,0.452052291957297
"RPS8",1496.28463711808,0.19359532773849,0.141375005256355,1.36937450426575,0.170882239682228,0.452164989980906
"LLGL1",2228.72754602965,0.4406991080925,0.321951917170498,1.36883517254881,0.171050803672277,0.452468103902883
"TMEM164",462.573438943047,-0.23098473593937,0.168745612095201,-1.36883402816457,0.17105116147313,0.452468103902883
"DNAH1",1342.20232384126,-0.318604358063274,0.232760464584318,-1.36880787994758,0.171059337074282,0.452468103902883
"GPD1L",633.865839627636,-0.245029010119811,0.179034965329227,-1.36860981132499,0.171121275468294,0.452521632933885
"RNF31",583.390871453448,-0.183786672749199,0.13428261893842,-1.3686557069123,0.171106921882271,0.452521632933885
"LAMP2",3373.83623592155,0.565186376853324,0.412997973552325,1.36849673133255,0.171156644445493,0.452560021247629
"PABPC3",85.5987316579226,0.199153522299615,0.145543631020907,1.36834240634691,0.171204922797678,0.452632530086248
"KPNB1",2033.21870245671,-0.13143210963247,0.0960618162308062,-1.36820346303551,0.171248397936545,0.452692324045901
"CPOX",658.158156537059,0.437589731375437,0.319881898070307,1.36797278625394,0.17132059458378,0.452828019029567
"MLLT10P1",4.19228875856596,0.544513743760225,0.39806940292788,1.36788645335516,0.17134762069997,0.452844302490434
"RASAL2-AS1",12.6088900817581,-0.354548079361426,0.259229389129964,-1.36770016914893,0.171405946986492,0.452943293248244
"AGAP1-IT1",39.2499233721642,0.395749451268488,0.289379295135563,1.36758039680446,0.171443456008375,0.452987256604548
"LOC101927557",6.53569626646152,0.523104859728856,0.382642726832631,1.36708428789152,0.171598887532332,0.45334274572297
"OR2L2",13.6320920962236,0.549342967588155,0.402063946323086,1.36630745584614,0.171842481807662,0.453920488308582
"PLD6",161.87861385827,0.201408086713636,0.147416335103226,1.36625351981925,0.171859404341871,0.453920488308582
"LOC389895",32.6137533628528,-0.435825107616913,0.319109204956122,-1.36575536163816,0.172015761403681,0.454278178357762
"MYL4",1.914427226183,0.830264917449442,0.607959370496733,1.36565855835247,0.172046157428405,0.454303170053372
"ZNF594",351.495052814429,0.187189886829307,0.137119192415324,1.36516182404519,0.172202194161996,0.454604576073202
"FXYD5",98.6997071597464,0.266940667291886,0.195534119617592,1.36518714899448,0.172194236398395,0.454604576073202
"LINC01640",2.04660761747849,-0.695788593906967,0.509722890317873,-1.36503305447605,0.172242661195696,0.454656102642932
"CCDC71L",120.491087510147,-0.221642055885431,0.162406859871468,-1.36473333737776,0.172336877627849,0.454849477703662
"MIR4787",109.389781799182,-0.276906123090136,0.202935717148015,-1.36450166082971,0.172409731843557,0.454878725524793
"DPPA4",1.38632081617926,-0.847746690828195,0.621263937227983,-1.36455158593424,0.172394030187824,0.454878725524793
"NFXL1",297.854520564779,0.134420978063454,0.0985131261412843,1.36449814688321,0.172410837034832,0.454878725524793
"TSEN54",188.597288889949,0.315641216159311,0.231461232271318,1.36368934469906,0.172665359006601,0.455494868909719
"RALGAPA1P1",3.30148358237448,0.55167807366056,0.404599849915025,1.36351527015253,0.172720175255229,0.455584098634448
"JUN",2439.89312162874,-0.358669602841296,0.263104634075225,-1.36322039367329,0.17281306184481,0.455773712628256
"CTBP1-AS",87.7798530381086,0.401345872086137,0.294441813425835,1.36307363216002,0.172859305888443,0.455795478009683
"C2orf40",24.7882933401386,-0.290895065824484,0.213413109681943,-1.3630609022005,0.172863317490564,0.455795478009683
"PRB4",7.72427357241685,-0.50243486358576,0.368680773769127,-1.36279106298174,0.17294836851199,0.455964339384807
"MAP3K2",884.791219383714,0.221238780269098,0.162381091738667,1.36246639248586,0.173050743347506,0.456025522779308
"C1orf141",1.94732736918494,-0.979338474695044,0.718789087329475,-1.36248378273742,0.173045258719565,0.456025522779308
"ASNS",486.01400570769,-0.258953989279421,0.190070619601947,-1.36240934986024,0.173068734659554,0.456025522779308
"SGMS2",142.974810485139,0.38520751479425,0.28269089665881,1.362645629368,0.172994220920252,0.456025522779308
"HP",10.3003601058279,0.591861003347028,0.4344302878016,1.36238429954342,0.173076636001159,0.456025522779308
"GNG4",359.895316049152,-0.347898193492914,0.25541767792661,-1.36207562576337,0.173174019658397,0.456071692571627
"NSUN7",17.3634577850609,0.301794520691408,0.221544863790325,1.3622275665891,0.173126078648082,0.456071692571627
"CAMKV",2423.29482256968,-0.478379324056072,0.351216930964972,-1.36206225235703,0.173178239767087,0.456071692571627
"KLHL12",461.503329480942,-0.220726537586542,0.162061107373454,-1.36199573829827,0.17319923006844,0.456071692571627
"ANKRD36BP1",139.933752436194,0.436378571202032,0.32035563484527,1.36216917618072,0.173144501062209,0.456071692571627
"RBM39",1983.14805335867,0.133917875496443,0.0983378178262064,1.36181459439254,0.173256404544845,0.456166898924756
"ZNF48",328.581619272348,-0.187818916068568,0.137964414664269,-1.36135768433923,0.173400681795314,0.456344938224533
"UBA1",3726.6417360563,-0.130936340471596,0.0961789865300781,-1.36138199408712,0.173393003311212,0.456344938224533
"TIAM1",1854.17847738143,0.314746606521351,0.231196449337827,1.36138166231714,0.173393108102465,0.456344938224533
"LGALS8",384.262024568058,-0.244664371722194,0.179723972613056,-1.36133409564095,0.173408132771401,0.456344938224533
"HTR2A",496.405006622558,-0.538203222165947,0.395376899975925,-1.36124093794736,0.173437560885615,0.45636040667363
"MGAT4A",915.772096560183,0.188518560044465,0.138496181621538,1.36118236501005,0.173456065735187,0.45636040667363
"ZNF888",26.112076945181,0.313459144897477,0.230300244200156,1.36108906869003,0.173485543731355,0.456382637042617
"RUVBL2",538.6675970806,-0.168126092852546,0.123534709426612,-1.36096238565587,0.17352557661893,0.456432625058859
"RFWD3",151.266082665231,0.253969039552794,0.18662069197764,1.36088360224933,0.173550476308781,0.456442800209583
"BCAS3",732.358835939327,-0.154196223696454,0.113316177120122,-1.36076090471175,0.173589260484766,0.456489485072201
"SPATA21",9.80515706395233,0.44699419613978,0.328589558499635,1.36034205767459,0.173721705062134,0.456572859452489
"ENOX2",228.691773528787,0.404945401754851,0.297685054304604,1.36031485591646,0.173730309202288,0.456572859452489
"NOVA2",2101.78052008159,-0.210436076990583,0.15469331621676,-1.36034369252072,0.17372118795698,0.456572859452489
"SLC17A6",132.515932023977,-0.732573662858885,0.538553554925783,-1.3602614933251,0.173747189154408,0.456572859452489
"C6orf226",54.7332382376516,-0.218214573050481,0.160386902845763,-1.36055107479897,0.173655601845914,0.456572859452489
"LUNAR1",3.82888183129059,-0.590738051276233,0.434272984087642,-1.36029196593315,0.173737549739233,0.456572859452489
"LOC101928885",27.8609870026786,0.36688929034105,0.269751214961296,1.36010245734645,0.173797503568707,0.456612037266371
"RAPGEF1",2620.90996434887,0.186975916716286,0.137480787604859,1.36001487897846,0.173825215495312,0.456612037266371
"ALG9",301.679347765654,-0.156927836706367,0.115384498671882,-1.36004262715238,0.173816434940676,0.456612037266371
"CENPO",159.60844430025,0.123031549218156,0.0904678769200156,1.35994734713329,0.173846586468336,0.456612908885672
"CDC14B",705.486483443485,0.373042320583691,0.274364805146016,1.35965806687618,0.173938153648776,0.45674286129938
"DECR1",288.027677267035,-0.218477217588887,0.160678641488225,-1.35971536456448,0.173920014093209,0.45674286129938
"CAPRIN1",2140.57258094346,-0.161786592880816,0.119011919940042,-1.35941503138781,0.17401511060924,0.456888082848919
"MIR1225",2.4432840882738,0.841582916654266,0.619133086663549,1.35929242804561,0.174053942492816,0.456888082848919
"ANO9",9.50692031881805,-0.667360001639299,0.490964362695852,-1.35928399767117,0.174056612864344,0.456888082848919
"LYAR",70.3818312965943,0.265552363145154,0.195402976023127,1.35899856056299,0.174147044834786,0.457016079824065
"PIBF1",252.302686583867,0.180193326755401,0.132592865324192,1.35899715504921,0.174147490215409,0.457016079824065
"BNIP2",510.944933928803,0.261859068813395,0.192711567197527,1.3588134465483,0.174205711273228,0.457113595908944
"MTRNR2L1",2.50889006786993,-0.726818864112263,0.534929992410397,-1.3587177283465,0.174236052128518,0.457137939959529
"LOC100129617",54.3698082510077,0.337869852712238,0.248751083650309,1.35826484755022,0.174379660264584,0.457183107842749
"RMND5B",461.819110080478,-0.162507552753959,0.119641488727646,-1.35828761813466,0.174372437621009,0.457183107842749
"OXCT1-AS1",15.350578524889,-0.482245291018451,0.355025409676274,-1.35834021417842,0.174355755439017,0.457183107842749
"CES3",74.9989564084308,-0.413111161724161,0.304127261830497,-1.35834965677758,0.174352760603106,0.457183107842749
"SPATA41",33.770400490787,0.377261171981426,0.277726266009048,1.35839212258424,0.174339292527522,0.457183107842749
"OR5B21",1.22093386404539,-1.16954593559399,0.860944011955375,-1.35844598412122,0.174322211401563,0.457183107842749
"TESC-AS1",2.14565257740352,-0.715301327613329,0.526742009912699,-1.35797281050714,0.174472311837314,0.457370767460468
"SEPT10",350.881406856541,0.464756622183284,0.342292206283448,1.35777740086324,0.174534327956643,0.457422837778412
"NAP1L4",1477.92055635775,0.136251869187065,0.100345898321858,1.35782200833001,0.174520169672707,0.457422837778412
"PKP4-AS1",111.347344750009,0.344129407813731,0.253495106282805,1.35753866360565,0.174610117064742,0.457566212346788
"CARMIL3",288.255227938454,0.344578235128769,0.253880124397526,1.35724777962228,0.174702493782668,0.457753014917933
"KRT18",7.29472532550467,0.639246253935118,0.471018527462039,1.35715734448819,0.174731220916151,0.457773018776344
"LINC00840",4.12629009847512,-0.685720036110205,0.505469710723784,-1.35659965683863,0.17490845086994,0.458083216910317
"USP53",387.450064897984,0.2201799131443,0.162304483687681,1.35658552457483,0.174912943765184,0.458083216910317
"SLC25A41",57.668961986917,0.460675680976797,0.339577916975435,1.35661260037155,0.174904335968723,0.458083216910317
"BHLHE40-AS1",16.868086467569,-0.421906657549069,0.311140785122812,-1.35599920589818,0.175099420713134,0.458295070880021
"IDH3A",880.019643968495,-0.207837540813554,0.153269080843167,-1.35603045095719,0.175089479572241,0.458295070880021
"OR52B6",4.85264965612097,0.493213367248197,0.363722435462494,1.35601579435442,0.175094142764407,0.458295070880021
"MIR124-2",4.71976402220767,-0.566034338216534,0.417366094478148,-1.35620584830752,0.175033681774369,0.458295070880021
"IL9",8.18816403838703,0.737425821199222,0.543785800879475,1.35609613198169,0.175068583423199,0.458295070880021
"PROZ",10.102050881509,0.753719933643339,0.555908927859824,1.3558334753591,0.175152157713202,0.458322555925926
"SPOCK3",1145.44056520351,0.586444531685091,0.432525994981373,1.35585962113178,0.175143837097649,0.458322555925926
"PGM1",557.998161812866,-0.167053872419963,0.123236431444123,-1.35555590552545,0.17524050956493,0.458400975302144
"MORC4",142.577952195914,0.344783303384514,0.254363657249566,1.35547391916226,0.175266612590756,0.458400975302144
"RASA4B",32.4147700773983,0.370263342526045,0.273138623751998,1.35558764059027,0.175230406453417,0.458400975302144
"KIAA0408",8.08767781123844,0.430154212165065,0.317343568323266,1.35548426091586,0.175263319797185,0.458400975302144
"RPL34-AS1",17.9592123424857,0.277195391981844,0.204529094017494,1.35528587418538,0.175326493784165,0.458502336980086
"PCDHGB6",194.93973994933,0.252076766356581,0.186013047576572,1.35515637016169,0.175367742024553,0.458554952428779
"P4HTM",1085.76086705526,-0.184166131026923,0.135915412765451,-1.35500549407695,0.175415806596264,0.458597460270994
"PRPSAP1",411.116898095121,0.106729132531324,0.0787684753195818,1.35497268543411,0.175426259741501,0.458597460270994
"SNORD65",5.01807414532405,0.506700041300829,0.374021868668378,1.35473373015546,0.175502407181263,0.458741267379855
"PGAM2",248.449114602622,0.243458282370582,0.179722292654242,1.3546359707249,0.175533567105709,0.458767462294701
"RPS13",587.901964317815,0.23725382818744,0.175192682883647,1.35424507623421,0.17565820239235,0.458875542705733
"LINC00950",523.326584711407,-0.210014899288996,0.155068388528308,-1.35433727842382,0.175628798112705,0.458875542705733
"ASGR2",7.69170576665234,-0.506192057610583,0.373801138849123,-1.35417473357377,0.175680637899919,0.458875542705733
"PDE1C",1833.04138286478,0.524660481289812,0.387410207289686,1.35427634950645,0.175648228594703,0.458875542705733
"ANKRD30BP3",2.34306370924703,0.970931210751395,0.716960561456394,1.35423238452489,0.175662250203785,0.458875542705733
"PLXNB3",3219.82009377388,0.600301438172109,0.443424520746923,1.35378493990575,0.175804999754272,0.45914511548339
"YTHDF3-AS1",8.48456682632077,-0.471759782542841,0.348501983496428,-1.3536789025124,0.175838841847512,0.459178243847498
"PRDX3",517.400866607619,-0.22320871215764,0.164921318776576,-1.35342546259909,0.175919747497494,0.459334249270705
"PDE4D",913.872306295379,-0.3118601020912,0.230447952737618,-1.35327781560409,0.175966893658004,0.459375473075282
"CUEDC1",789.381464832702,0.445029708753247,0.328861528113259,1.35324344962595,0.175977868642487,0.459375473075282
"TCEA3",89.7847477210335,0.347902540578762,0.257170897455822,1.3528068067598,0.17611735764683,0.459376097633375
"POLD1",186.228221043027,0.3297981387263,0.24375410932344,1.35299519520587,0.176057165365736,0.459376097633375
"OSBPL11",544.997168665522,0.198010326777015,0.146334196102707,1.35313776308333,0.17601162348224,0.459376097633375
"HDX",113.154312474363,-0.192099342865069,0.141999547567254,-1.35281658396894,0.176114233338307,0.459376097633375
"ZNF862",750.381096143154,0.194304173414166,0.143598563231962,1.35310666792882,0.176021555769463,0.459376097633375
"CFAP161",12.3466303548081,0.397130182817645,0.293566214529891,1.35277890697879,0.176126273252883,0.459376097633375
"GID8",781.237701414879,0.0935597760081178,0.0691555210414937,1.35288946708942,0.176090944829331,0.459376097633375
"UMODL1",10.6948500607197,-0.597137910546332,0.44147701187587,-1.35259117571954,0.176186273081516,0.459422165647979
"SNORD116-27",15.6460802752717,0.35637667711556,0.263475170779951,1.3526006115134,0.176183256991977,0.459422165647979
"PARP14",709.877496835337,-0.341383136819504,0.252467558298349,-1.35218615461112,0.176315771709644,0.45970461237559
"PIK3C2B",1545.52924545799,0.437744190605607,0.323758652947881,1.35206947094654,0.176353092493835,0.459735117607351
"ZNF775",254.957915466448,0.267561504105386,0.197898014464187,1.35201712270744,0.176369837773524,0.459735117607351
"LOC101927374",8.78026140074636,-0.4875052334707,0.360661691286365,-1.3516967430944,0.176472347393831,0.459847000762723
"ANKIB1",2174.05877421416,0.299966653105549,0.221930223314593,1.3516259688539,0.17649499851922,0.459847000762723
"KCNAB2",5437.21988157116,-0.467666466799562,0.346008087919909,-1.35160559283751,0.176501520215969,0.459847000762723
"NDUFA3",320.103610836239,-0.244673372844786,0.181031427410101,-1.35155191750498,0.176518700795017,0.459847000762723
"MIR5685",2.34373092632673,0.78159815231527,0.578196288990924,1.3517868709938,0.176443505313102,0.459847000762723
"RHBDL2",170.616795611112,0.481383486513024,0.356190727376643,1.35147674971336,0.176542762846852,0.459854486565678
"SLC39A7",503.346078313642,-0.188974609249651,0.139844998933986,-1.351314746256,0.176594630279495,0.459918493578465
"RPUSD2",89.4917218674317,-0.178395035133829,0.132020505614983,-1.35126762545577,0.176609718724735,0.459918493578465
"PXT1",3.10327415563018,-0.584677253017869,0.432716027849112,-1.35118002428546,0.176637771851386,0.459936360226829
"LOC102723886",5.80982993742292,0.514794118520702,0.381049392379078,1.35099052463144,0.176698467993406,0.459984029130491
"DOCK1",2595.42555781533,0.403286971655095,0.298507514405592,1.35101112097009,0.176691870298309,0.459984029130491
"KCNMB2-AS1",22.4797873500786,0.273305848064587,0.202326142850569,1.35081825914332,0.176753657571497,0.46007251502449
"LOC105374344",9.57377450899932,0.483887680006788,0.358369172197174,1.35024917751729,0.176936068478928,0.460326479764826
"CC2D2A",394.276419964423,0.184728988355618,0.136809866666786,1.35026071478853,0.176932368980652,0.460326479764826
"LOC100130744",123.131950154133,0.263714137362841,0.195284518115311,1.3504098528032,0.176884552129642,0.460326479764826
"CCL25",1.8157760495639,-0.954517752852071,0.706852527353863,-1.35037750579368,0.176894922457917,0.460326479764826
"LRRC58",754.888874990829,0.245715718821562,0.181992618194113,1.35014112802906,0.176970718021322,0.460361439915707
"RAB6B",6399.863927518,-0.434009413385696,0.321511425636834,-1.3499035454993,0.177046924276727,0.460462345282221
"EIF4E",460.011377479377,-0.250982746888619,0.185937692611088,-1.34982177827484,0.177073157338866,0.460462345282221
"HECW2",1394.75317183563,-0.154034886993479,0.114109651012856,-1.34988483117984,0.177052928063896,0.460462345282221
"GABRB1",686.554783357286,-0.396512118012147,0.293811386507717,-1.3495464649112,0.177161506348488,0.460636896164039
"SELL",73.294206563677,0.550560817971768,0.407991060901956,1.34944333524031,0.177194609468632,0.460667777826752
"NATD1",305.157067823068,0.207799768563386,0.153996800180807,1.34937718393764,0.177215845497331,0.460667803908082
"MIR4482",2.6744340472606,0.700791179183311,0.519415905685184,1.34919083438322,0.177275678010681,0.460768148486922
