#node	identifier	category	term ID	term description
PRKX	9606.ENSP00000262848	GO Function	GO:0003824	Catalytic activity
PRKX	9606.ENSP00000262848	GO Function	GO:0004672	Protein kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0004674	Protein serine/threonine kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0004690	Cyclic nucleotide-dependent protein kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0004691	cAMP-dependent protein kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0005488	Binding
PRKX	9606.ENSP00000262848	GO Function	GO:0005524	ATP binding
PRKX	9606.ENSP00000262848	GO Function	GO:0016301	Kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0016740	Transferase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
PRKX	9606.ENSP00000262848	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
PRKX	9606.ENSP00000262848	GO Function	GO:0017076	Purine nucleotide binding
PRKX	9606.ENSP00000262848	GO Function	GO:0030554	Adenyl nucleotide binding
PRKX	9606.ENSP00000262848	GO Function	GO:0032553	Ribonucleotide binding
PRKX	9606.ENSP00000262848	GO Function	GO:0032555	Purine ribonucleotide binding
PRKX	9606.ENSP00000262848	GO Function	GO:0032559	Adenyl ribonucleotide binding
PRKX	9606.ENSP00000262848	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
PRKX	9606.ENSP00000262848	GO Function	GO:0036094	Small molecule binding
PRKX	9606.ENSP00000262848	GO Function	GO:0043167	Ion binding
PRKX	9606.ENSP00000262848	GO Function	GO:0043168	Anion binding
PRKX	9606.ENSP00000262848	GO Function	GO:0097159	Organic cyclic compound binding
PRKX	9606.ENSP00000262848	GO Function	GO:0097367	Carbohydrate derivative binding
PRKX	9606.ENSP00000262848	GO Function	GO:0106310	Protein serine kinase activity
PRKX	9606.ENSP00000262848	GO Function	GO:0140096	Catalytic activity, acting on a protein
PRKX	9606.ENSP00000262848	GO Function	GO:1901265	Nucleoside phosphate binding
PRKX	9606.ENSP00000262848	GO Function	GO:1901363	Heterocyclic compound binding
PRKX	9606.ENSP00000262848	GO Component	GO:0005622	Intracellular anatomical structure
PRKX	9606.ENSP00000262848	GO Component	GO:0005634	Nucleus
PRKX	9606.ENSP00000262848	GO Component	GO:0005654	Nucleoplasm
PRKX	9606.ENSP00000262848	GO Component	GO:0005737	Cytoplasm
PRKX	9606.ENSP00000262848	GO Component	GO:0005952	cAMP-dependent protein kinase complex
PRKX	9606.ENSP00000262848	GO Component	GO:0031974	Membrane-enclosed lumen
PRKX	9606.ENSP00000262848	GO Component	GO:0031981	Nuclear lumen
PRKX	9606.ENSP00000262848	GO Component	GO:0032991	Protein-containing complex
PRKX	9606.ENSP00000262848	GO Component	GO:0043226	Organelle
PRKX	9606.ENSP00000262848	GO Component	GO:0043227	Membrane-bounded organelle
PRKX	9606.ENSP00000262848	GO Component	GO:0043229	Intracellular organelle
PRKX	9606.ENSP00000262848	GO Component	GO:0043231	Intracellular membrane-bounded organelle
PRKX	9606.ENSP00000262848	GO Component	GO:0043233	Organelle lumen
PRKX	9606.ENSP00000262848	GO Component	GO:0070013	Intracellular organelle lumen
PRKX	9606.ENSP00000262848	GO Component	GO:0110165	Cellular anatomical entity
PRKX	9606.ENSP00000262848	GO Component	GO:0140535	Intracellular protein-containing complex
PRKX	9606.ENSP00000262848	STRING clusters	CL:7825	Mixed, incl. NAP-like superfamily, and RNA recognition motif
PRKX	9606.ENSP00000262848	STRING clusters	CL:7826	Mixed, incl. NAP-like superfamily, and RNA recognition motif
PRKX	9606.ENSP00000262848	STRING clusters	CL:7827	Mostly uncharacterized, incl. Y-linked monogenic disease, and RBM1CTR (NUC064) family
PRKX	9606.ENSP00000262848	STRING clusters	CL:7941	Mixed, incl. Variable charge X/Y family, and C-terminal region of aryl-sulfatase
PRKX	9606.ENSP00000262848	STRING clusters	CL:7943	C-terminal region of aryl-sulfatase, and Hypochondroplasia
PRKX	9606.ENSP00000262848	Reactome	HSA-111885	Opioid Signalling
PRKX	9606.ENSP00000262848	Reactome	HSA-111931	PKA-mediated phosphorylation of CREB
PRKX	9606.ENSP00000262848	Reactome	HSA-111933	Calmodulin induced events
PRKX	9606.ENSP00000262848	Reactome	HSA-111996	Ca-dependent events
PRKX	9606.ENSP00000262848	Reactome	HSA-111997	CaM pathway
PRKX	9606.ENSP00000262848	Reactome	HSA-112040	G-protein mediated events
PRKX	9606.ENSP00000262848	Reactome	HSA-112043	PLC beta mediated events
PRKX	9606.ENSP00000262848	Reactome	HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission
PRKX	9606.ENSP00000262848	Reactome	HSA-112315	Transmission across Chemical Synapses
PRKX	9606.ENSP00000262848	Reactome	HSA-112316	Neuronal System
PRKX	9606.ENSP00000262848	Reactome	HSA-1489509	DAG and IP3 signaling
PRKX	9606.ENSP00000262848	Reactome	HSA-162582	Signal Transduction
PRKX	9606.ENSP00000262848	Reactome	HSA-1643685	Disease
PRKX	9606.ENSP00000262848	Reactome	HSA-372790	Signaling by GPCR
PRKX	9606.ENSP00000262848	Reactome	HSA-388396	GPCR downstream signalling
PRKX	9606.ENSP00000262848	Reactome	HSA-418594	G alpha (i) signalling events
PRKX	9606.ENSP00000262848	Reactome	HSA-438064	Post NMDA receptor activation events
PRKX	9606.ENSP00000262848	Reactome	HSA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase
PRKX	9606.ENSP00000262848	Reactome	HSA-442755	Activation of NMDA receptors and postsynaptic events
PRKX	9606.ENSP00000262848	Reactome	HSA-5663205	Infectious disease
PRKX	9606.ENSP00000262848	Reactome	HSA-9006925	Intracellular signaling by second messengers
PRKX	9606.ENSP00000262848	Reactome	HSA-9658195	Leishmania infection
PRKX	9606.ENSP00000262848	Reactome	HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production
PRKX	9606.ENSP00000262848	Reactome	HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection
PRKX	9606.ENSP00000262848	Reactome	HSA-9664323	FCGR3A-mediated IL10 synthesis
PRKX	9606.ENSP00000262848	Reactome	HSA-9664433	Leishmania parasite growth and survival
PRKX	9606.ENSP00000262848	WikiPathways	WP3929	Chemokine signaling pathway
PRKX	9606.ENSP00000262848	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
PRKX	9606.ENSP00000262848	TISSUES	BTO:0000042	Animal
PRKX	9606.ENSP00000262848	TISSUES	BTO:0000142	Brain
PRKX	9606.ENSP00000262848	TISSUES	BTO:0000227	Central nervous system
PRKX	9606.ENSP00000262848	TISSUES	BTO:0000282	Head
PRKX	9606.ENSP00000262848	TISSUES	BTO:0001484	Nervous system
PRKX	9606.ENSP00000262848	TISSUES	BTO:0001489	Whole body
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0005622	Intracellular
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0005634	Nucleus
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0005737	Cytoplasm
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0005952	cAMP-dependent protein kinase complex
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0032991	Protein-containing complex
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0043226	Organelle
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0043229	Intracellular organelle
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
PRKX	9606.ENSP00000262848	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PRKX	9606.ENSP00000262848	Monarch	EFO:0004730	Hormone measurement
PRKX	9606.ENSP00000262848	Monarch	EFO:0004747	Protein measurement
PRKX	9606.ENSP00000262848	Monarch	EFO:0004748	Thyroid stimulating hormone measurement
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0007	Acetylation
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0037	Angiogenesis
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0067	ATP-binding
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0114	cAMP
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0160	Chromosomal rearrangement
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0217	Developmental protein
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0221	Differentiation
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0418	Kinase
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0539	Nucleus
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0547	Nucleotide-binding
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0597	Phosphoprotein
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0808	Transferase
PRKX	9606.ENSP00000262848	UniProt Keywords	KW-0963	Cytoplasm
PRKX	9606.ENSP00000262848	InterPro	IPR000719	Protein kinase domain
PRKX	9606.ENSP00000262848	InterPro	IPR000961	AGC-kinase, C-terminal
PRKX	9606.ENSP00000262848	InterPro	IPR008271	Serine/threonine-protein kinase, active site
PRKX	9606.ENSP00000262848	InterPro	IPR011009	Protein kinase-like domain superfamily
PRKX	9606.ENSP00000262848	InterPro	IPR017441	Protein kinase, ATP binding site
PRKX	9606.ENSP00000262848	SMART	SM00133	Extension to Ser/Thr-type protein kinases
PRKX	9606.ENSP00000262848	SMART	SM00220	Serine/Threonine protein kinases, catalytic domain
RABEPK	9606.ENSP00000362639	GO Process	GO:0006810	Transport
RABEPK	9606.ENSP00000362639	GO Process	GO:0006887	Exocytosis
RABEPK	9606.ENSP00000362639	GO Process	GO:0006897	Endocytosis
RABEPK	9606.ENSP00000362639	GO Process	GO:0006898	Receptor-mediated endocytosis
RABEPK	9606.ENSP00000362639	GO Process	GO:0006904	Vesicle docking involved in exocytosis
RABEPK	9606.ENSP00000362639	GO Process	GO:0009987	Cellular process
RABEPK	9606.ENSP00000362639	GO Process	GO:0016192	Vesicle-mediated transport
RABEPK	9606.ENSP00000362639	GO Process	GO:0022406	Membrane docking
RABEPK	9606.ENSP00000362639	GO Process	GO:0032940	Secretion by cell
RABEPK	9606.ENSP00000362639	GO Process	GO:0046903	Secretion
RABEPK	9606.ENSP00000362639	GO Process	GO:0048278	Vesicle docking
RABEPK	9606.ENSP00000362639	GO Process	GO:0051179	Localization
RABEPK	9606.ENSP00000362639	GO Process	GO:0051234	Establishment of localization
RABEPK	9606.ENSP00000362639	GO Process	GO:0051640	Organelle localization
RABEPK	9606.ENSP00000362639	GO Process	GO:0140029	Exocytic process
RABEPK	9606.ENSP00000362639	GO Process	GO:0140056	Organelle localization by membrane tethering
RABEPK	9606.ENSP00000362639	GO Process	GO:0140352	Export from cell
RABEPK	9606.ENSP00000362639	GO Component	GO:0005622	Intracellular anatomical structure
RABEPK	9606.ENSP00000362639	GO Component	GO:0005737	Cytoplasm
RABEPK	9606.ENSP00000362639	GO Component	GO:0005768	Endosome
RABEPK	9606.ENSP00000362639	GO Component	GO:0005794	Golgi apparatus
RABEPK	9606.ENSP00000362639	GO Component	GO:0005802	trans-Golgi network
RABEPK	9606.ENSP00000362639	GO Component	GO:0005829	Cytosol
RABEPK	9606.ENSP00000362639	GO Component	GO:0010008	Endosome membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0012505	Endomembrane system
RABEPK	9606.ENSP00000362639	GO Component	GO:0012506	Vesicle membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0016020	Membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0030133	Transport vesicle
RABEPK	9606.ENSP00000362639	GO Component	GO:0030659	Cytoplasmic vesicle membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0031090	Organelle membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0031410	Cytoplasmic vesicle
RABEPK	9606.ENSP00000362639	GO Component	GO:0031982	Vesicle
RABEPK	9606.ENSP00000362639	GO Component	GO:0031984	Organelle subcompartment
RABEPK	9606.ENSP00000362639	GO Component	GO:0032588	trans-Golgi network membrane
RABEPK	9606.ENSP00000362639	GO Component	GO:0043226	Organelle
RABEPK	9606.ENSP00000362639	GO Component	GO:0043227	Membrane-bounded organelle
RABEPK	9606.ENSP00000362639	GO Component	GO:0043229	Intracellular organelle
RABEPK	9606.ENSP00000362639	GO Component	GO:0043231	Intracellular membrane-bounded organelle
RABEPK	9606.ENSP00000362639	GO Component	GO:0097708	Intracellular vesicle
RABEPK	9606.ENSP00000362639	GO Component	GO:0098588	Bounding membrane of organelle
RABEPK	9606.ENSP00000362639	GO Component	GO:0098791	Golgi apparatus subcompartment
RABEPK	9606.ENSP00000362639	GO Component	GO:0110165	Cellular anatomical entity
RABEPK	9606.ENSP00000362639	STRING clusters	CL:13437	Mixed, incl. RAB geranylgeranylation, and Vesicle tethering complex
RABEPK	9606.ENSP00000362639	STRING clusters	CL:13649	Mixed, incl. N-terminal extension of GAT domain, and RHOBTB3 ATPase cycle
RABEPK	9606.ENSP00000362639	STRING clusters	CL:13662	Rab9, and Kelch repeat type 2
RABEPK	9606.ENSP00000362639	Reactome	HSA-199991	Membrane Trafficking
RABEPK	9606.ENSP00000362639	Reactome	HSA-5653656	Vesicle-mediated transport
RABEPK	9606.ENSP00000362639	Reactome	HSA-6811440	Retrograde transport at the Trans-Golgi-Network
RABEPK	9606.ENSP00000362639	Reactome	HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0000042	Animal
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0000081	Reproductive system
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0000257	Uterine cancer cell
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0001489	Whole body
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0003091	Urogenital system
RABEPK	9606.ENSP00000362639	TISSUES	BTO:0003871	Uterine endometrial cancer cell
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0000139	Golgi membrane
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0005622	Intracellular
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0005737	Cytoplasm
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0005794	Golgi apparatus
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0005802	trans-Golgi network
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0012505	Endomembrane system
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0016020	Membrane
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0031090	Organelle membrane
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0031982	Vesicle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0031984	Organelle subcompartment
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0032588	trans-Golgi network membrane
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0043226	Organelle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0043229	Intracellular organelle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0098588	Bounding membrane of organelle
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0098791	Golgi apparatus subcompartment
RABEPK	9606.ENSP00000362639	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
RABEPK	9606.ENSP00000362639	Monarch	EFO:0005671	Smoking behaviour measurement
RABEPK	9606.ENSP00000362639	Monarch	EFO:0006525	Cigarettes per day measurement
RABEPK	9606.ENSP00000362639	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
RABEPK	9606.ENSP00000362639	Monarch	EFO:0007803	Emotional symptom measurement
RABEPK	9606.ENSP00000362639	Monarch	EFO:0009589	Worry measurement
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0025	Alternative splicing
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0472	Membrane
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0597	Phosphoprotein
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0677	Repeat
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0880	Kelch repeat
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0963	Cytoplasm
RABEPK	9606.ENSP00000362639	UniProt Keywords	KW-0967	Endosome
RABEPK	9606.ENSP00000362639	Pfam	PF01344	Kelch motif
RABEPK	9606.ENSP00000362639	Pfam	PF07646	Kelch motif
RABEPK	9606.ENSP00000362639	Pfam	PF13418	Galactose oxidase, central domain
RABEPK	9606.ENSP00000362639	Pfam	PF13964	Kelch motif
RABEPK	9606.ENSP00000362639	InterPro	IPR006652	Kelch repeat type 1
RABEPK	9606.ENSP00000362639	InterPro	IPR011498	Kelch repeat type 2
RABEPK	9606.ENSP00000362639	InterPro	IPR015915	Kelch-type beta propeller
RAD52	9606.ENSP00000351284	GO Process	GO:0000724	Double-strand break repair via homologous recombination
RAD52	9606.ENSP00000351284	GO Process	GO:0000725	Recombinational repair
RAD52	9606.ENSP00000351284	GO Process	GO:0000729	DNA double-strand break processing
RAD52	9606.ENSP00000351284	GO Process	GO:0000730	DNA recombinase assembly
RAD52	9606.ENSP00000351284	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0006259	DNA metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0006281	DNA repair
RAD52	9606.ENSP00000351284	GO Process	GO:0006282	Regulation of DNA repair
RAD52	9606.ENSP00000351284	GO Process	GO:0006302	Double-strand break repair
RAD52	9606.ENSP00000351284	GO Process	GO:0006310	DNA recombination
RAD52	9606.ENSP00000351284	GO Process	GO:0006312	Mitotic recombination
RAD52	9606.ENSP00000351284	GO Process	GO:0006725	Cellular aromatic compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0006807	Nitrogen compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0006950	Response to stress
RAD52	9606.ENSP00000351284	GO Process	GO:0006974	Cellular response to DNA damage stimulus
RAD52	9606.ENSP00000351284	GO Process	GO:0006979	Response to oxidative stress
RAD52	9606.ENSP00000351284	GO Process	GO:0008152	Metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0009987	Cellular process
RAD52	9606.ENSP00000351284	GO Process	GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing
RAD52	9606.ENSP00000351284	GO Process	GO:0016043	Cellular component organization
RAD52	9606.ENSP00000351284	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0019222	Regulation of metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0022607	Cellular component assembly
RAD52	9606.ENSP00000351284	GO Process	GO:0031323	Regulation of cellular metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0033554	Cellular response to stress
RAD52	9606.ENSP00000351284	GO Process	GO:0034599	Cellular response to oxidative stress
RAD52	9606.ENSP00000351284	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0042221	Response to chemical
RAD52	9606.ENSP00000351284	GO Process	GO:0043170	Macromolecule metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0043933	Protein-containing complex organization
RAD52	9606.ENSP00000351284	GO Process	GO:0044085	Cellular component biogenesis
RAD52	9606.ENSP00000351284	GO Process	GO:0044237	Cellular metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0044238	Primary metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0044260	Cellular macromolecule metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0045002	Double-strand break repair via single-strand annealing
RAD52	9606.ENSP00000351284	GO Process	GO:0045003	Double-strand break repair via synthesis-dependent strand annealing
RAD52	9606.ENSP00000351284	GO Process	GO:0046483	Heterocycle metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0048583	Regulation of response to stimulus
RAD52	9606.ENSP00000351284	GO Process	GO:0050789	Regulation of biological process
RAD52	9606.ENSP00000351284	GO Process	GO:0050794	Regulation of cellular process
RAD52	9606.ENSP00000351284	GO Process	GO:0050896	Response to stimulus
RAD52	9606.ENSP00000351284	GO Process	GO:0051052	Regulation of DNA metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0051716	Cellular response to stimulus
RAD52	9606.ENSP00000351284	GO Process	GO:0060255	Regulation of macromolecule metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0062197	Cellular response to chemical stress
RAD52	9606.ENSP00000351284	GO Process	GO:0065003	Protein-containing complex assembly
RAD52	9606.ENSP00000351284	GO Process	GO:0065004	protein-DNA complex assembly
RAD52	9606.ENSP00000351284	GO Process	GO:0065007	Biological regulation
RAD52	9606.ENSP00000351284	GO Process	GO:0070887	Cellular response to chemical stimulus
RAD52	9606.ENSP00000351284	GO Process	GO:0071704	Organic substance metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0071824	protein-DNA complex subunit organization
RAD52	9606.ENSP00000351284	GO Process	GO:0071840	Cellular component organization or biogenesis
RAD52	9606.ENSP00000351284	GO Process	GO:0080090	Regulation of primary metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0080134	Regulation of response to stress
RAD52	9606.ENSP00000351284	GO Process	GO:0080135	Regulation of cellular response to stress
RAD52	9606.ENSP00000351284	GO Process	GO:0090304	Nucleic acid metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:0090735	DNA repair complex assembly
RAD52	9606.ENSP00000351284	GO Process	GO:1901360	Organic cyclic compound metabolic process
RAD52	9606.ENSP00000351284	GO Process	GO:2000819	Regulation of nucleotide-excision repair
RAD52	9606.ENSP00000351284	GO Process	GO:2001020	Regulation of response to DNA damage stimulus
RAD52	9606.ENSP00000351284	GO Function	GO:0003676	Nucleic acid binding
RAD52	9606.ENSP00000351284	GO Function	GO:0003677	DNA binding
RAD52	9606.ENSP00000351284	GO Function	GO:0003697	Single-stranded DNA binding
RAD52	9606.ENSP00000351284	GO Function	GO:0005488	Binding
RAD52	9606.ENSP00000351284	GO Function	GO:0005515	Protein binding
RAD52	9606.ENSP00000351284	GO Function	GO:0042802	Identical protein binding
RAD52	9606.ENSP00000351284	GO Function	GO:0097159	Organic cyclic compound binding
RAD52	9606.ENSP00000351284	GO Function	GO:1901363	Heterocyclic compound binding
RAD52	9606.ENSP00000351284	GO Component	GO:0005622	Intracellular anatomical structure
RAD52	9606.ENSP00000351284	GO Component	GO:0005634	Nucleus
RAD52	9606.ENSP00000351284	GO Component	GO:0005654	Nucleoplasm
RAD52	9606.ENSP00000351284	GO Component	GO:0031974	Membrane-enclosed lumen
RAD52	9606.ENSP00000351284	GO Component	GO:0031981	Nuclear lumen
RAD52	9606.ENSP00000351284	GO Component	GO:0032991	Protein-containing complex
RAD52	9606.ENSP00000351284	GO Component	GO:0032993	protein-DNA complex
RAD52	9606.ENSP00000351284	GO Component	GO:0043226	Organelle
RAD52	9606.ENSP00000351284	GO Component	GO:0043227	Membrane-bounded organelle
RAD52	9606.ENSP00000351284	GO Component	GO:0043229	Intracellular organelle
RAD52	9606.ENSP00000351284	GO Component	GO:0043231	Intracellular membrane-bounded organelle
RAD52	9606.ENSP00000351284	GO Component	GO:0043233	Organelle lumen
RAD52	9606.ENSP00000351284	GO Component	GO:0070013	Intracellular organelle lumen
RAD52	9606.ENSP00000351284	GO Component	GO:0110165	Cellular anatomical entity
RAD52	9606.ENSP00000351284	STRING clusters	CL:6143	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
RAD52	9606.ENSP00000351284	STRING clusters	CL:6144	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
RAD52	9606.ENSP00000351284	STRING clusters	CL:6145	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
RAD52	9606.ENSP00000351284	STRING clusters	CL:6146	Mixed, incl. Fanconi anemia pathway, and DNA repair complex
RAD52	9606.ENSP00000351284	STRING clusters	CL:6147	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)
RAD52	9606.ENSP00000351284	STRING clusters	CL:6148	Diseases of DNA repair, and DNA repair complex
RAD52	9606.ENSP00000351284	STRING clusters	CL:6149	Homologous DNA Pairing and Strand Exchange, and Response to intra-S DNA damage checkpoint signaling
RAD52	9606.ENSP00000351284	STRING clusters	CL:6150	Resolution of D-loop Structures through Holliday Junction Intermediates, and RIDDLE syndrome
RAD52	9606.ENSP00000351284	STRING clusters	CL:6151	Resolution of D-loop Structures through Holliday Junction Intermediates, and DNA translocase activity
RAD52	9606.ENSP00000351284	STRING clusters	CL:6177	DNA recombination and repair protein Rad51-like, C-terminal, and Rad52 family
RAD52	9606.ENSP00000351284	KEGG	hsa03440	Homologous recombination
RAD52	9606.ENSP00000351284	Reactome	HSA-2990846	SUMOylation
RAD52	9606.ENSP00000351284	Reactome	HSA-3108214	SUMOylation of DNA damage response and repair proteins
RAD52	9606.ENSP00000351284	Reactome	HSA-3108232	SUMO E3 ligases SUMOylate target proteins
RAD52	9606.ENSP00000351284	Reactome	HSA-392499	Metabolism of proteins
RAD52	9606.ENSP00000351284	Reactome	HSA-5685938	HDR through Single Strand Annealing (SSA)
RAD52	9606.ENSP00000351284	Reactome	HSA-5685939	HDR through MMEJ (alt-NHEJ)
RAD52	9606.ENSP00000351284	Reactome	HSA-5693532	DNA Double-Strand Break Repair
RAD52	9606.ENSP00000351284	Reactome	HSA-5693538	Homology Directed Repair
RAD52	9606.ENSP00000351284	Reactome	HSA-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)
RAD52	9606.ENSP00000351284	Reactome	HSA-597592	Post-translational protein modification
RAD52	9606.ENSP00000351284	Reactome	HSA-73894	DNA Repair
RAD52	9606.ENSP00000351284	WikiPathways	WP1530	miRNA regulation of DNA damage response
RAD52	9606.ENSP00000351284	WikiPathways	WP1545	miRNAs involved in DNA damage response
RAD52	9606.ENSP00000351284	WikiPathways	WP186	Homologous recombination
RAD52	9606.ENSP00000351284	WikiPathways	WP3959	DNA IR-double strand breaks and cellular response via ATM
RAD52	9606.ENSP00000351284	WikiPathways	WP4016	DNA IR-damage and cellular response via ATR
RAD52	9606.ENSP00000351284	WikiPathways	WP4946	DNA repair pathways, full network
RAD52	9606.ENSP00000351284	WikiPathways	WP707	DNA damage response
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000042	Animal
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000081	Reproductive system
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000083	Female reproductive system
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000142	Brain
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000174	Embryonic structure
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000227	Central nervous system
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000231	Cerebral hemisphere
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000233	Cerebral cortex
RAD52	9606.ENSP00000351284	TISSUES	BTO:0000235	Basal ganglion
